game_id|game_date|visit_id|home_id|visit_scores|home_scores|attendance|officials
1803670|12/29/2019 08:00 PM|486737|486710|['28', '22', '50']|['26', '39', '65']|2122|['D.G. Nelson', 'Mike Scyphers', 'Deron White']
1803573|12/29/2019 08:00 PM|486717|486909|['24', '38', '62']|['48', '47', '95']|14797|['Brandon  Cruz', 'Don Daily', 'Donnie Eppley']
1803691|12/29/2019 08:00 PM|486791|486670|['32', '53', '85']|['31', '46', '77']|3455|['Michael Swoboda', 'Wesley Ford', 'Rick Randall']
1803692|12/29/2019 10:00 PM|486748|486661|['31', '27', '58']|['35', '36', '71']|2871|['Ryan Holmes', 'Larry Spaulding', 'Tommy Nunez']
1803668|12/29/2019 10:00 PM|486895|486856|['27', '24', '51']|['44', '47', '91']|5036|['Matthew Rukasin', 'Earnest Kelley', 'Tom Nally']
1803713||486673|486655|['33', '30', '63']|['26', '30', '56']|10985|['Mike Nance', 'Patrick Evans', 'Jerry Heater']
1803699|12/30/2019 12:00 AM|486740|486818|['28', '31', '59']|['42', '35', '77']|13407|['Bo Boroski', 'Tommy Morrissey', 'Pat Driscoll']
1803714|12/30/2019 12:00 AM|490715|486942|['27', '36', '63']|['49', '59', '108']|478|['Kendell Ridley', 'Kendall Pike', 'Kevin Ricks']
1803711|12/30/2019 12:00 AM|486662|486867|['28', '28', '56']|['36', '32', '68']|3333|['Ray Natali', 'Bret  Smith', 'Jeff  Malham']
1803708|12/30/2019 12:00 AM|486767|486850|['26', '22', '48']|['31', '47', '78']|9800|['K.B. Burdett Jr.', 'Bart Lenox', 'Anthony Jordan']
1803709|12/30/2019 01:00 AM|486817|486701|['27', '44', '71']|['44', '32', '76']|9640|['Lee Cassell', 'Tony Greene', 'Joe Lindsay']
1803710||486889|486665|['31', '49', '80']|['24', '25', '49']|3005|['Gary Maxwell', 'Antinio Petty', 'Darron George']
1803706|12/30/2019 01:00 AM|486684|486682|['24', '31', '55']|['27', '31', '58']|6588|['Rob Rorke', 'Todd Austin', 'Ron Groover']
1803701||486802|486916|['14', '19', '33']|['45', '46', '91']|9359|['Doug Shows', 'Olandis Poole', 'John Hampton']
1803707|12/30/2019 01:00 AM|486873|486770|['24', '33', '57']|['48', '35', '83']|6773|['Nathan Farrell', 'Chance Moore', 'James  Luckie']
1803712|12/30/2019 03:00 AM|486855|486999|['30', '41', '13', '84']|['28', '43', '10', '81']|2315|['Coban Lopez', 'Kipp Kissinger', 'John Higgins']
1803746|12/30/2019 12:00 PM|486798|486971|['36', '43', '79']|['42', '45', '87']|8035|['Tim Comer', 'Earl Walton', 'Jeff Anderson']
1803748|12/30/2019 01:00 PM|491678|486900|['26', '31', '57']|['46', '43', '89']|882|['Chris Pacsi', 'Luke Schumer', 'Courtney Green']
1803754|12/30/2019 02:00 PM|490777|486832|['24', '29', '53']|['52', '36', '88']|1171|['Dave Cronin', 'Matt Morales', 'James Curran']
1803755|12/30/2019 02:00 PM|491255|486907|['19', '33', '52']|['63', '56', '119']|1912|['Brian  Shore', 'Michael  Griffith', 'Mark Riggs']
1803759|12/30/2019 02:00 PM|486816|486933|['20', '36', '56']|['24', '46', '70']|438|['Casey Kett', 'Steve Honacki', 'Donnie Eppley']
1803758|12/30/2019 02:00 PM|486857|486691|['28', '47', '75']|['36', '31', '67']|1225|['Mike Palau', 'Brian Dorsey', 'Wally Rutecki Jr.']
1803756|12/30/2019 03:00 PM|491410|486974|['47', '30', '77']|['50', '42', '92']|136|['George Washington', 'Sheldon Tate', 'Andre Crawford']
1803787|12/30/2019 06:30 PM|486726|486703|['25', '37', '62']|['32', '36', '68']|6501|"['Tim Clougherty', ""Brian O'Connell"", 'James Breeding']"
1803788|12/30/2019 06:30 PM|491830|486820|['38', '40', '78']|['45', '31', '76']|249|"['Kevin Agee', 'Mel Pierre Laurenceau', ""Que'z Crawford""]"
1803786|12/30/2019 07:00 PM|486967|486961|['32', '40', '72']|['50', '41', '91']|6755|['Kerby Sitton', 'Keith Kimble', 'Rick Crawford']
1803785|12/30/2019 07:00 PM|486728|486866|['31', '39', '70']|['26', '38', '64']|1210|['Steve McJunkins', 'Larry Scirotto', 'Paul Szelc']
1803766|12/30/2019 07:00 PM|486823|486851|['37', '35', '72']|['53', '40', '93']|6000|['Sam Haddad', 'Bill Vinovich', 'Mike Scyphers']
1803792|12/30/2019 07:00 PM|486948|486876|['42', '46', '88']|['30', '42', '72']|1890|['Ryan Sassano', 'Justin Porterfield', 'Leslie Jones']
1803820|12/30/2019 07:00 PM|486969|486861|['39', '42', '81']|['23', '39', '62']|659|['Haywood Bostic', 'Christopher Bennett', 'Steven Perry', 'Bernard Clinton']
1803819|12/30/2019 07:00 PM|487140|486985|['23', '26', '49']|['42', '52', '94']|5592|"['Brooks Wells', ""Andy  O'Brien"", 'Edwin Young']"
1803816|12/30/2019 07:00 PM|486721|486953|['34', '39', '73']|['22', '37', '59']|3127|['Brian McNutt', 'Kelly Pfiefer', 'Rob Kueneman']
1803815|12/30/2019 07:00 PM|486723|486724|['46', '24', '70']|['52', '30', '82']|3470|['Lewis Garrison', 'Bill Ek', 'Jason Mirabito']
1803811|12/30/2019 07:00 PM|486757|486811|['28', '39', '67']|['25', '41', '66']|1395|['Tyler Sandmann', 'Phil Sallustio', 'Paul Faia']
1803810|12/30/2019 07:00 PM|486928|486825|['31', '35', '66']|['33', '38', '71']|926|['Matt Lavigne', 'Matt Dorn', 'Sean Hull']
1803809|12/30/2019 07:00 PM|486813|486842|['25', '31', '56']|['39', '23', '62']|1548|['Dwayne Gladden', 'Raymie Styons', 'Mike Stephens']
1803806|12/30/2019 07:00 PM|486987|486782|['38', '41', '79']|['35', '49', '84']|6003|['Chad Barlow', 'John Floyd', 'Bill  McCarthy']
1803803|12/30/2019 07:00 PM|486654|486875|['35', '23', '58']|['30', '22', '52']|657|['Kellen Miliner', 'Chris Chumley', 'Vladimir Voyard-Tadal']
1803793|12/30/2019 07:00 PM|486719|486731|['27', '47', '74']|['27', '46', '73']|1923|['Mike Eades', 'Tony Chiazza', 'Bill Covington Jr.']
1803794|12/30/2019 07:00 PM|486903|486752|['33', '46', '79']|['40', '45', '85']|2375|['Terry Wymer', 'Chris Beaver', 'D.J. Carstensen']
1803795|12/30/2019 07:00 PM|491050|486848|['24', '29', '53']|['43', '40', '83']|1400|['Evan Berg', 'Brandon Hiers', 'R.B. Clyburn']
1803797|12/30/2019 07:00 PM|486806|486738|['37', '45', '82']|['34', '46', '80']|889|['Joseph Palacz', 'Leon Wilson', 'Jon Campbell']
1803798|12/30/2019 07:00 PM|486730|486821|['34', '41', '75']|['40', '23', '63']|2138|['Ed Corbett', 'Greg Evans', 'Evan Burroughs']
1803799|12/30/2019 07:00 PM|486727|486925|['28', '39', '67']|['32', '38', '70']|20765|['Mark Schnur', 'A.J. Desai', 'Ted Valentine']
1803814|12/30/2019 08:00 PM|486879|486913|['39', '29', '68']|['45', '51', '96']|6515|['Robert Felder', 'Owen  Shortt', 'Don Daily']
1803791|12/30/2019 08:00 PM|486894|486700|['35', '31', '66']|['28', '35', '63']|4364|['Roland  Simmons', 'Kelly Self', 'Gerry Pollard']
1803813|12/30/2019 08:00 PM|486745|486687|['29', '29', '58']|['41', '48', '89']|8652|['Marques Pettigrew', 'Bert Smith', 'Tony Padilla']
1803826|12/30/2019 08:30 PM|486651|486819|['31', '43', '74']|['37', '29', '66']|6364|['Brent Hampton', 'Jeffery Clark', 'Mike Roberts']
1803821|12/30/2019 09:00 PM|486833|486862|['30', '39', '69']|['37', '38', '75']|1437|['Deldre Carr', 'Michael Greenstein', 'Verne Harris']
1803817|12/30/2019 09:00 PM|486790|486919|['27', '23', '50']|['20', '32', '52']|3846|['D.G. Nelson', 'Gregory Nixon', 'Chris Rastatter']
1803800|12/30/2019 09:00 PM|486949|486918|['28', '33', '61']|['30', '33', '63']|3196|['Nate  Harris', 'Tommy Nunez', 'Mike  Reed']
1803796|12/30/2019 09:00 PM|486863|486712|['27', '41', '68']|['29', '40', '69']|4222|['Larry  Spaulding', 'Michael Irving', 'Dave Hall']
1803827|12/30/2019 09:00 PM|486844|486683|['26', '27', '53']|['48', '39', '87']|5992|['Jeb Hartness', 'Patrick Adams', 'Doug Sirmons']
1803823|12/30/2019 10:05 PM|486667|486972|['44', '39', '83']|['43', '38', '81']|755|['Jimmy Casas', 'Shawn  Lehigh', 'Deron White']
1803831|12/31/2019 12:00 AM|486854|486776|['28', '40', '68']|['40', '41', '81']|1632|['Mark Riggs', 'Brian McNutt', 'Terry Wymer']
1803832|12/31/2019 01:00 AM|486952|486864|['30', '40', '70']|['20', '56', '76']|5190|['Bret  Smith', 'Kelly Self', 'Tyler Kumpf']
1803837|12/31/2019 12:00 PM|486849|486840|['29', '29', '58']|['31', '39', '70']|6837|['Lamar Simpson', 'Tony Henderson', 'Roger Ayers']
1803840|12/31/2019 01:30 PM|486693|486905|['30', '43', '73']|['40', '44', '84']|15544|['Sean Casady', 'Steven Anderson', 'Terry Oglesby']
1803848|12/31/2019 02:00 PM|486845|486702|['26', '25', '51']|['43', '33', '76']|3228|['Luke Schumer', 'Donnie Eppley', 'D.J. Carstensen']
1803855|12/31/2019 02:00 PM|486676|486800|['28', '34', '62']|['33', '25', '58']|4098|['Chuck Jones', 'Mike Nance', 'Pat Adams']
1803838|12/31/2019 03:00 PM|486921|486789|['42', '40', '82']|['52', '41', '93']|410|['Crystal Hogan', 'Michael Irving', 'Kevin Brill']
1803856|12/31/2019 04:00 PM|486796|486695|['29', '27', '56']|['52', '53', '105']|1356|['Kipp Kissinger', 'John Higgins', 'Eric Curry']
1803868|12/31/2019 04:00 PM|486908|486805|['26', '36', '11', '73']|['26', '36', '6', '68']|5549|['Bert Smith', 'Bill Covington Jr.', 'Ted Valentine']
1803869|12/31/2019 05:00 PM|486834|486668|['31', '21', '52']|['23', '42', '65']|4206|['Terry Oglesby', 'Randy Heimermann', 'Owen Shortt']
1803873|12/31/2019 05:30 PM|486846|486976|['23', '37', '60']|['54', '22', '76']|10980|['Pat Driscoll', 'Jeff Anderson', 'John Gaffney']
1803877|12/31/2019 06:00 PM|486774|486826|['19', '30', '49']|['45', '43', '88']|9314|['Jamie Luckie', 'Lee Cassell', 'Ron Groover']
1803874|12/31/2019 07:00 PM|486983|486722|['11', '26', '37']|['22', '43', '65']|16016|['Rob Kueneman', 'Steve McJunkins', 'Rob Riley']
1803875|12/31/2019 07:00 PM|486837|486871|['24', '46', '70']|['33', '35', '68']|13411|['Chris Rastatter', 'Tony Padilla', 'Ray Natili']
1803876|12/31/2019 07:00 PM|486824|486777|['37', '35', '72']|['41', '39', '80']|5416|['Gerry Pollard', 'Rick Crawford', 'James Durham']
1803879|12/31/2019 07:30 PM|486783|486990|['37', '23', '60']|['16', '42', '58']|3816|['Joe Lindsay', 'Doug Shows', 'Mike Stephens']
1803882|01/01/2020 12:00 AM|486742|486829|['18', '30', '48']|['21', '28', '49']|5274|['Gary Maxwell', 'Mike Nance', 'Roger Ayers']
1803880|01/01/2020 02:00 AM|486725|486773|['24', '30', '54']|['27', '38', '65']|4708|['D.G. Nelson', 'Michael Greenstein', 'Larry Spaulding']
1803881||486786|486997|['17', '35', '52']|['25', '36', '61']|12414|['Randy McCall', 'Eric Curry', 'Bo Boroski']
1803883|01/01/2020 01:00 PM|486843|486705|['40', '49', '89']|['29', '44', '73']|950|['Olandis Poole', 'Bret Smith', 'Leslie Jones']
1803889|01/01/2020 03:00 PM|486804|486996|['41', '27', '68']|['35', '34', '69']|305|['Tim Gattis', 'Todd Austin', 'Anthony  Greene']
1803886|01/01/2020 03:00 PM|486828|486718|['30', '39', '69']|['37', '38', '75']|10506|['Owen Shortt', 'Michael Roberts', 'Terry Oglesby']
1803890|01/01/2020 03:00 PM|486657|486869|['35', '24', '59']|['23', '47', '70']|739|['Austin Jones', 'Bobby Daw', 'Chris Beaver']
1803891|01/01/2020 05:00 PM|486658|486664|['26', '38', '64']|['42', '40', '82']|3980|"['Jamie Luckie', ""Brian O'Connell"", 'Doug Sirmons']"
1803893|01/01/2020 07:00 PM|486906|486927|['25', '38', '63']|['43', '29', '72']|2374|['Antonio Petty', 'Brent Hampton', 'Timothy Hall']
1803896|01/01/2020 07:00 PM|486812|486803|['19', '32', '51']|['35', '32', '67']|10833|['Keith Kimble', 'Ron Groover', 'Doug Shows']
1803899|01/01/2020 09:00 PM|486898|486815|['38', '37', '75']|['48', '44', '92']|17289|['John Gaffney', 'Tony Chiazza', 'Matt Potter']
1803894|01/01/2020 10:00 PM|486809|486932|['25', '36', '61']|['39', '28', '67']|8659|['Anthony Jordan', 'Tony Padilla', 'Verne  Harris']
1803895|01/01/2020 10:00 PM|486936|487000|['36', '49', '85']|['46', '42', '88']|1288|['Mike Reed', 'Bob Staffen', 'Chris Rastatter']
1803900|01/01/2020 11:00 PM|486698|486931|['26', '27', '53']|['37', '33', '70']|7571|['Kipp Kissinger', 'John Higgins', 'David Hall']
1803903||486689|486838|['31', '33', '64']|['42', '37', '79']|747|['Rick Crawford', 'Gary Maxwell', 'Antinio Petty']
1803904||486911|486962|['17', '43', '60']|['35', '35', '70']|5541|['Clearance Armstrong', 'Darron George', 'Jeb Hartness']
1803905||486688|486839|['26', '41', '67']|['36', '33', '69']|525|[]
1803907||486756|486926|['22', '22', '44']|['23', '28', '51']|3015|['Doug Sirmons', 'Ray Natili', 'Craig Murley']
1803901||486981|486899|['35', '34', '69']|['44', '45', '89']|5311|['Gerry Pollard', 'Ron Groover', 'Tony Henderson']
1803902|01/02/2020 01:00 AM|486946|486716|['42', '42', '84']|['32', '61', '93']|3716|['John St. Clair', 'Tyler Kumpf', 'James Breeding']
1803914|01/02/2020 01:00 AM|486749|486802|['42', '52', '94']|['32', '41', '73']|322|['Ronnie Hernandez', 'Brad Fowler', 'Brad Ferrie']
1803913|01/02/2020 03:00 AM|486998|486893|['31', '27', '58']|['30', '34', '64']|770|['Casey McClellan', 'Tommy Nunez', 'Verne Harris']
1803912|01/02/2020 03:00 AM|486972|486863|['38', '23', '61']|['42', '30', '72']|831|['Juan Corral', 'Ryan McDaniel', 'Marc Beasley']
1803911|01/02/2020 03:00 AM|486851|486973|['35', '50', '85']|['42', '30', '72']|4633|['Travis  Schatzman', 'Deron White', 'Michael Irving']
1803909|01/02/2020 03:00 AM|486966|486970|['31', '28', '59']|['34', '22', '56']|1015|['Kelly Self', 'Kipp Kissinger', 'Michael Greenstein']
1803915|01/02/2020 02:00 PM|486672|486660|['42', '40', '82']|['26', '45', '71']|611|['Lucas Santos', 'James Ford', 'Jeff Malham']
1803928|01/02/2020 04:00 PM|486989|486780|['28', '35', '63']|['22', '45', '67']|408|['Jeff Fox', 'Doug Aprahamian', 'Mike McCloskey']
1803942|01/02/2020 06:30 PM|486876|486928|['31', '33', '64']|['20', '40', '60']|2380|['Olandis Poole', 'Tim Clougherty', 'Raymie Styons']
1803938|01/02/2020 07:00 PM|486875|486750|['37', '20', '57']|['28', '34', '62']|434|['Coy Gammon', 'Nathan Bemis', 'Jose Carrions']
1803956|01/02/2020 07:00 PM|486884|486697|['30', '28', '58']|['29', '35', '64']|703|['Tim Kelly', 'Tony Crisp', 'Ian McClenny']
1803997|01/02/2020 07:00 PM|486912|486977|['30', '32', '7', '9', '78']|['31', '31', '7', '14', '83']|14804|['Larry Scirotto', 'Paul Szelc', 'Terry Wymer']
1803995|01/02/2020 07:00 PM|486732|486797|['31', '36', '67']|['31', '34', '65']|1371|['JW Lucas', 'Trey Styons', 'Jemel Spearman']
1803991|01/02/2020 07:00 PM|486887|486720|['31', '36', '67']|['44', '47', '91']|1325|['Matt Potter', 'Chase Shaw', 'Anthony Eades']
1803990|01/02/2020 07:00 PM|486924|486735|['29', '48', '77']|['33', '46', '79']|185|['Keith Batson', 'Tommy Morrissey', 'Tony Chiazza']
1803989|01/02/2020 07:00 PM|486696|486781|['36', '29', '65']|['31', '36', '67']|1870|['Andrew  Maira', 'Jawaan Williams', 'Brandon  Cruz']
1803946|01/02/2020 07:00 PM|486992|486827|['25', '34', '59']|['28', '45', '73']|1478|['Brent  Hampton', 'Brian Dorsey', 'Jeffrey Anderson']
1803947|01/02/2020 07:00 PM|486882|486775|['41', '31', '72']|['34', '39', '73']|456|['Evon Burroughs', 'Michael Luckie', 'Josh Burton']
1803951|01/02/2020 07:00 PM|486731|486948|['33', '35', '68']|['42', '35', '77']|631|"[""Brian O'Connell"", 'Adam Vandenburgh', 'Brian Zink']"
1803953|01/02/2020 07:00 PM|486885|486748|['30', '29', '59']|['16', '30', '46']|3305|['Michael Wallace', 'Christopher Merlo', 'Garrick Shannon']
1803954|01/02/2020 07:00 PM|486719|486857|['45', '43', '88']|['23', '38', '61']|1725|['Nathan Hall', 'Ed Corliss', 'John Gaffney']
1803955|01/02/2020 07:00 PM|486691|486730|['29', '40', '69']|['35', '46', '81']|3350|['Mark Schnur', 'Jerry Heater', 'Tim Comer']
1803959|01/02/2020 07:00 PM|486991|486982|['23', '29', '52']|['44', '40', '84']|5016|['Bill Covington Jr.', 'Bert Smith', 'Ted Valentine']
1803962|01/02/2020 07:00 PM|486708|486922|['31', '35', '66']|['23', '24', '47']|1267|['Ernest Hamilton III', 'King Whetstone', 'Greg Evans']
1803965|01/02/2020 07:00 PM|486980|486779|['32', '43', '75']|['38', '47', '85']|2738|['Lamar Simpson', 'Matt Lavigne', 'Vasili Mallios']
1803967|01/02/2020 07:00 PM|486740|486734|['37', '39', '76']|['23', '34', '57']|816|['Michael Husted', 'Hunter Allen', 'Chuck Jones']
1803970|01/02/2020 07:00 PM|486842|486704|['25', '21', '46']|['35', '29', '64']|7637|['D.J.  Carstensen', 'Jamie Luckie', 'A.J.  Desai']
1803974|01/02/2020 07:00 PM|486847|486807|['40', '30', '70']|['28', '39', '67']|811|['R.B. Clyburn', 'John Hampton', 'Steven Anderson']
1803975|01/02/2020 07:00 PM|486747|486673|['30', '36', '66']|['30', '33', '63']|482|['Devyn Page', 'Landon Brandes', 'Bart Lenox']
1803979|01/02/2020 07:00 PM|486858|486892|['39', '31', '70']|['38', '42', '80']|420|['Dwayne Gladden', 'Kenneth Clark', 'Louie Andrakakos']
1803984|01/02/2020 07:00 PM|486848|486760|['40', '29', '69']|['23', '37', '60']|1253|['Rob Rorke', 'Marques Pettigrew', 'Todd Austin']
1803985|01/02/2020 07:00 PM|486811|486895|['30', '35', '7', '72']|['26', '39', '10', '75']|682|['Ron Tyburski', 'Damon Williams', 'Jason Mirabito']
1803986|01/02/2020 07:00 PM|486759|486808|['25', '26', '51']|['35', '30', '65']|854|['Chris Slattery', 'Tiger Womack', 'Paul Faia']
1803987|01/02/2020 07:00 PM|486702|486816|['40', '37', '77']|['40', '28', '68']|2100|['Matt  Smith', 'Brian  Dumont', 'Matt Dorn']
1804020|01/02/2020 07:30 PM|486984|486799|['47', '42', '89']|['37', '41', '78']|1096|['Rod Mrakovich', 'Donnie Eppley', 'Phil Sallustio']
1804002|01/02/2020 07:30 PM|486743|486769|['35', '40', '75']|['44', '45', '89']|632|[]
1804040|01/02/2020 07:30 PM|486678|486831|['30', '29', '59']|['49', '25', '74']|1814|['Steve Divine', 'John Dillon', 'Joey Richardson']
1804047|01/02/2020 07:30 PM|487079|486986|['30', '35', '65']|['31', '26', '57']|376|['Mikerlange Fleury', 'Tom Courtney', 'Wallace  Rutecki Jr.']
1804025|01/02/2020 07:30 PM|486836|486988|['32', '31', '63']|['38', '41', '79']|464|['Justin Simon', 'Jermaine Rogers', 'Dave Fernandez']
1803943|01/02/2020 07:30 PM|486669|486765|['39', '29', '68']|['28', '44', '72']|1082|['Wesley Ford', 'Gerald Williams', 'Owen Shortt']
1803948|01/02/2020 08:00 PM|486686|486763|['37', '36', '73']|['24', '28', '52']|1276|['Chris Pacsi', 'Keith Patterson', 'Don Daily']
1803952|01/02/2020 08:00 PM|486954|486746|['35', '27', '62']|['38', '29', '67']|1237|['Steven Chiara', 'Jon Stigliano', 'Brent Meaux']
1803968|01/02/2020 08:00 PM|486692|486947|['33', '30', '63']|['31', '48', '79']|1547|['Stephen Orkus, Jr.', 'Josue Nieves', 'Randy Heimerman']
1803971|01/02/2020 08:00 PM|486681|486923|['33', '43', '76']|['48', '41', '89']|3314|['Steve Honacki', 'Bobby Daw', 'Jon Campbell']
1803972|01/02/2020 08:00 PM|486736|486739|['33', '23', '15', '8', '7', '86']|['23', '33', '15', '8', '11', '90']|1158|['Kerby Sitton', 'Rob Kruger', 'Winston Stith']
1803977|01/02/2020 08:00 PM|486729|486859|['51', '43', '13', '107']|['44', '50', '17', '111']|529|['Chance Moore', 'Andre Crawford', 'Ross Cullins, Jr.']
1803980|01/02/2020 08:00 PM|486741|486939|['27', '33', '60']|['25', '51', '76']|327|['Carl Gray', 'Caleb Harrison', 'Brent Dugas']
1803982|01/02/2020 08:00 PM|486653|486670|['28', '32', '60']|['25', '32', '57']|3256|['Courtney Green', 'Tim Fitzgerald', 'Jason Baker']
1803994|01/02/2020 08:00 PM|486663|486744|['28', '51', '79']|['30', '39', '69']|1960|"[""Jeff  O'Malley"", 'Andrew Walton', 'Bret Smith']"
1803996|01/02/2020 08:00 PM|486883|486937|['38', '36', '74']|['31', '36', '67']|518|['Josh Haug', 'Kerry Sitton', 'Doug George']
1804068|01/02/2020 08:00 PM|486865|486909|['30', '26', '56']|['36', '40', '76']|14797|['Keith Kimble', 'Mike Eades', 'Terry  Oglesby']
1803908|01/02/2020 08:30 PM|486818|486881|['46', '38', '84']|['24', '34', '58']|2241|['Nathan Farrell', 'Jeffrey Clark', 'Roger Ayers']
1804000|01/02/2020 08:30 PM|486830|486677|['26', '53', '79']|['40', '44', '84']|732|['Brett Miles', 'Mick Fieldbinder', 'Jabir Walker']
1804049|01/02/2020 08:30 PM|486995|486904|['45', '49', '94']|['37', '38', '75']|2461|['Trent  Davis', 'James Durham', 'Rodrick Dixon']
1803964|01/02/2020 09:00 PM|486918|486950|['26', '33', '59']|['36', '32', '68']|1288|"[""Mike O'Neill"", 'Chad Shepherd', 'Eric Anderson']"
1804063|01/02/2020 09:00 PM|486715|486944|['34', '40', '74']|['50', '44', '94']|1929|['Steve McJunkins', 'Doran Gotschall', 'Bryan Anslinger']
1804071|01/02/2020 09:00 PM|486874|486920|['39', '37', '76']|['34', '38', '72']|1472|['Tommy Short', 'Blake Harris', 'Barry Matthis']
1803963|01/02/2020 09:00 PM|486919|486667|['26', '34', '60']|['21', '37', '58']|2059|['Martin Cichocki', 'Glen Mayberry', 'Scott Brown']
1803945|01/02/2020 09:00 PM|486945|486822|['39', '43', '82']|['28', '43', '71']|742|['Scott Siville', 'Matt Morales', 'Bret Wegenke']
1804064|01/02/2020 09:00 PM|486659|486767|['24', '39', '63']|['41', '37', '78']|917|['Jason Garretson', 'Kelly Davis', 'Kevin  Mathis']
1803993|01/02/2020 09:00 PM|486965|486810|['22', '43', '65']|['28', '46', '74']|10770|['D.G. Nelson', 'Bo Boroski', 'Mike Reed']
1804070|01/02/2020 09:15 PM|486963|486656|['27', '52', '79']|['45', '51', '96']|1798|['Brooks Wells', 'Kelly Pfeifer', 'Mark Riggs']
1804054|01/02/2020 09:30 PM|486964|486699|['32', '37', '69']|['39', '42', '81']|9579|['Deldre Carr', 'Chris Rastatter', 'David Hall']
